order_id,order_date,customer_name,customer_email,customer_city,product_name,category,unit_price,quantity
1306,2025-09-14,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,SSD 1TB,Almacenamiento,58500,1
1388,2025-09-15,Franco Fernández,franco.fernández58@mail.com,La Plata,"Notebook 15""",Computadoras,850000,2
1388,2025-09-15,Franco Fernández,franco.fernández58@mail.com,La Plata,Webcam HD,Periféricos,15725,3
1451,2025-09-15,Franco Fernández,franco.fernández24@mail.com,Córdoba,Webcam HD,Periféricos,18500,1
1451,2025-09-15,Franco Fernández,franco.fernández24@mail.com,Córdoba,"Monitor 24""",Monitores,130500,3
1451,2025-09-15,Franco Fernández,franco.fernández24@mail.com,Córdoba,Teclado mecánico,Periféricos,28800,3
1522,2025-09-15,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,Router WiFi,Redes,32300,2
1537,2025-09-16,Martín Martínez,martin.martinez33@mail.com,Rosario,"Notebook 15""",Computadoras,850000,1
1537,2025-09-16,Martín Martínez,martin.martinez33@mail.com,Rosario,"Monitor 24""",Monitores,123250,4
1537,2025-09-16,Martín Martínez,martin.martinez33@mail.com,Rosario,Hub USB-C,Periféricos,10625,1
1140,2025-09-17,Rocío Torres,rocio.torres6@mail.com,Mendoza,"Monitor 24""",Monitores,145000,4
1223,2025-09-17,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,Silla ergonómica,Muebles,189000,3
1223,2025-09-17,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,Mochila para notebook,Accesorios,24000,1
1223,2025-09-17,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,Hub USB-C,Periféricos,12500,3
1303,2025-09-17,Franco López,franco.lopez25@mail.com,San Juan,"Notebook 15""",Computadoras,722500,3
1303,2025-09-17,Franco López,franco.lopez25@mail.com,San Juan,Silla ergonómica,Muebles,210000,1
1303,2025-09-17,Franco López,franco.lopez25@mail.com,San Juan,Mouse inalámbrico,Periféricos,8500,2
1471,2025-09-17,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Silla ergonómica,Muebles,189000,4
1095,2025-09-18,Camila López,camila.lopez12@mail.com,Córdoba,"Monitor 24""",Monitores,145000,4
1095,2025-09-18,Camila López,camila.lopez12@mail.com,Córdoba,Teclado mecánico,Periféricos,32000,3
1095,2025-09-18,Camila López,camila.lopez12@mail.com,Córdoba,Webcam HD,Periféricos,18500,3
1481,2025-09-18,Micaela Díaz,micaela.diaz30@mail.com,San Juan,Cargador rápido,Accesorios,9500,2
1501,2025-09-18,Agustina Flores,agustina.flores51@mail.com,Córdoba,Mochila para notebook,Accesorios,24000,3
1501,2025-09-18,Agustina Flores,agustina.flores51@mail.com,Córdoba,Mouse inalámbrico,Periféricos,7225,3
1647,2025-09-18,Franco Fernández,franco.fernández24@mail.com,Córdoba,Teclado mecánico,Periféricos,32000,1
1647,2025-09-18,Franco Fernández,franco.fernández24@mail.com,Córdoba,SSD 1TB,Almacenamiento,55250,2
1647,2025-09-18,Franco Fernández,franco.fernández24@mail.com,Córdoba,Mochila para notebook,Accesorios,20400,4
1305,2025-09-19,Juan Martínez,juan.martinez14@mail.com,Córdoba,Silla ergonómica,Muebles,189000,2
1305,2025-09-19,Juan Martínez,juan.martinez14@mail.com,Córdoba,Cargador rápido,Accesorios,8550,3
1305,2025-09-19,Juan Martínez,juan.martinez14@mail.com,Córdoba,Hub USB-C,Periféricos,10625,4
1563,2025-09-19,Bruno Martínez,bruno.martinez11@mail.com,Córdoba,"Notebook 15""",Computadoras,850000,2
1563,2025-09-19,Bruno Martínez,bruno.martinez11@mail.com,Córdoba,Auriculares Bluetooth,Audio,18900,4
1484,2025-09-20,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,Cargador rápido,Accesorios,8075,3
1484,2025-09-20,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,Silla ergonómica,Muebles,210000,2
1511,2025-09-20,Emilio López,emilio.lopez57@mail.com,Buenos Aires,"Monitor 24""",Monitores,145000,2
1493,2025-09-21,Bruno Martínez,bruno.martinez11@mail.com,Córdoba,"Notebook 15""",Computadoras,765000,1
1005,2025-09-22,Nicolás Romero,nicolás.romero28@mail.com,San Juan,Teclado mecánico,Periféricos,32000,2
1005,2025-09-22,Nicolás Romero,nicolás.romero28@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,3
1202,2025-09-22,Camila Romero,camila.romero43@mail.com,Rosario,"Monitor 24""",Monitores,145000,2
1202,2025-09-22,Camila Romero,camila.romero43@mail.com,Rosario,Silla ergonómica,Muebles,178500,4
1438,2025-09-22,Florencia Torres,florencia.torres9@mail.com,Córdoba,Mouse inalámbrico,Periféricos,8500,4
1087,2025-09-23,Micaela Díaz,micaela.diaz30@mail.com,San Juan,Mochila para notebook,Accesorios,21600,4
1087,2025-09-23,Micaela Díaz,micaela.diaz30@mail.com,San Juan,Webcam HD,Periféricos,16650,1
1087,2025-09-23,Micaela Díaz,micaela.diaz30@mail.com,San Juan,"Monitor 24""",Monitores,130500,3
1196,2025-09-23,Santiago López,santiago.lopez31@mail.com,San Juan,Silla ergonómica,Muebles,210000,3
1196,2025-09-23,Santiago López,santiago.lopez31@mail.com,San Juan,Teclado mecánico,Periféricos,32000,4
1552,2025-09-23,Camila López,camila.lopez12@mail.com,Córdoba,Cargador rápido,Accesorios,9500,1
1131,2025-09-24,Camila Acosta,camila.acosta2@mail.com,Mendoza,Mochila para notebook,Accesorios,24000,1
1131,2025-09-24,Camila Acosta,camila.acosta2@mail.com,Mendoza,Router WiFi,Redes,34200,4
1526,2025-09-24,Rocío Torres,rocio.torres6@mail.com,Mendoza,Webcam HD,Periféricos,16650,2
1526,2025-09-24,Rocío Torres,rocio.torres6@mail.com,Mendoza,Cargador rápido,Accesorios,9500,4
1526,2025-09-24,Rocío Torres,rocio.torres6@mail.com,Mendoza,Hub USB-C,Periféricos,10625,1
1601,2025-09-24,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Webcam HD,Periféricos,18500,4
1063,2025-09-25,Bruno Martínez,bruno.martinez11@mail.com,Córdoba,Webcam HD,Periféricos,16650,4
1063,2025-09-25,Bruno Martínez,bruno.martinez11@mail.com,Córdoba,Hub USB-C,Periféricos,10625,4
1063,2025-09-25,Bruno Martínez,bruno.martinez11@mail.com,Córdoba,Silla ergonómica,Muebles,210000,3
1421,2025-09-25,Juan Flores,juan.flores50@mail.com,La Plata,Teclado mecánico,Periféricos,32000,2
1421,2025-09-25,Juan Flores,juan.flores50@mail.com,La Plata,"Notebook 15""",Computadoras,850000,1
1643,2025-09-25,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,Silla ergonómica,Muebles,210000,2
1643,2025-09-25,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,Mochila para notebook,Accesorios,20400,4
1072,2025-09-26,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Webcam HD,Periféricos,18500,3
1072,2025-09-26,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Teclado mecánico,Periféricos,32000,3
1072,2025-09-26,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,3
1429,2025-09-26,Santiago Gómez,santiago.gomez49@mail.com,San Juan,Mouse inalámbrico,Periféricos,8500,2
1429,2025-09-26,Santiago Gómez,santiago.gomez49@mail.com,San Juan,"Monitor 24""",Monitores,145000,2
1429,2025-09-26,Santiago Gómez,santiago.gomez49@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,4
1278,2025-09-27,Camila López,camila.lopez12@mail.com,Córdoba,SSD 1TB,Almacenamiento,65000,4
1278,2025-09-27,Camila López,camila.lopez12@mail.com,Córdoba,Webcam HD,Periféricos,16650,3
1395,2025-09-27,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,Teclado mecánico,Periféricos,27200,4
1395,2025-09-27,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,65000,1
1644,2025-09-27,Emilio López,emilio.lopez57@mail.com,Buenos Aires,Webcam HD,Periféricos,18500,2
